Gene,true_log2_fc,sparsity_g1,sparsity_g2,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gene2709,0,0.765060240963855,0.834394904458599,0.00428209275192638,0.770783534161947,0.235,0.166,1
Gene2710,0,0.867469879518072,0.870488322717622,0.545667709266346,0.505147138136898,0.133,0.13,1
Gene2711,0,0.93574297188755,0.963906581740977,0.0574257040949697,0.83206800144638,0.064,0.036,1
Gene2712,0,0.975903614457831,0.989384288747346,0.0812825991211892,1.81305207771441,0.024,0.011,1
Gene2713,0,0.897590361445783,0.921443736730361,0.193498004444531,0.471049875730199,0.102,0.079,1
Gene2714,0.697590485955073,0.845381526104418,0.921443736730361,0.000444079547910104,0.831176011718173,0.155,0.079,1
Gene2715,3.40385344801376,0.817269076305221,0.985138004246284,3.92368035645085e-18,3.92903285059873,0.183,0.015,1.40310809546683e-14
Gene2716,0,0.955823293172691,0.966029723991507,,,,,
Gene2717,0,0.746987951807229,0.770700636942675,0.210076205241341,0.394556152484415,0.253,0.229,1
Gene2718,-2.71257017597995,0.973895582329317,0.804670912951168,9.44516480785575e-17,-3.29655613724134,0.026,0.195,3.37759093528922e-13
Gene2719,0,0.748995983935743,0.781316348195329,0.343309941925644,0.17815280847563,0.251,0.219,1
Gene2720,0,0.979919678714859,0.978768577494692,,,,,
Gene2721,0,0.877510040160643,0.861995753715499,0.756174514753633,0.121085696791489,0.122,0.138,1
Gene2722,0,0.716867469879518,0.760084925690021,0.0406276971329574,0.524912919937481,0.283,0.24,1
Gene2723,0,0.831325301204819,0.876857749469215,0.0181631509116968,0.806384648613807,0.169,0.123,1
Gene2724,0,0.955823293172691,0.927813163481953,0.0746621264589448,-0.555830476441589,0.044,0.072,1
Gene2725,0,0.897590361445783,0.927813163481953,0.113740285809561,0.325738966253431,0.102,0.072,1
Gene2726,0.844717425507918,0.79718875502008,0.904458598726115,1.31389546407987e-06,1.30414303103942,0.203,0.096,0.00469849017954962
Gene2727,0,0.843373493975904,0.887473460721868,0.031248455777763,0.497573852097213,0.157,0.113,1
Gene2728,0,0.805220883534137,0.859872611464968,0.0123013576202697,0.627779464567001,0.195,0.14,1
Gene2729,1.02050249394861,0.783132530120482,0.917197452229299,1.04280539760001e-09,1.58388420352692,0.217,0.083,3.72907210181762e-06
Gene2730,-2.84580569651334,0.893574297188755,0.596602972399151,8.83755507388062e-28,-2.43619912511271,0.106,0.403,3.16030969441971e-24
Gene2731,2.68959106822812,0.891566265060241,0.995753715498939,1.28291743106353e-12,6.12289832115322,0.108,0.004,4.58771273348318e-09
Gene2732,0,0.91566265060241,0.942675159235669,0.219784071719901,0.178550122176611,0.084,0.057,1
Gene2733,0,0.945783132530121,0.934182590233546,0.398105504851925,-0.151499700669132,0.054,0.066,1
Gene2734,0,0.879518072289157,0.868365180467091,,,,,
Gene2735,-3.38374159402037,0.887550200803213,0.358811040339703,5.67607463315687e-76,-3.44810294747131,0.112,0.641,2.0297642888169e-72
Gene2736,0,0.93574297188755,0.957537154989384,0.0663837060502106,1.1921042865962,0.064,0.042,1
Gene2737,0,0.941767068273092,0.953290870488323,0.289809276739486,0.658622635551745,0.058,0.047,1
Gene2738,0,0.829317269076305,0.889596602972399,0.0100194139584004,0.483692615027494,0.171,0.11,1
Gene2739,0,0.897590361445783,0.904458598726115,0.672875357668606,0.139741560912932,0.102,0.096,1
Gene2740,0,0.895582329317269,0.925690021231422,0.0585287337104294,0.842557991092635,0.104,0.074,1
Gene2741,0,0.929718875502008,0.940552016985138,0.663233427690609,-0.230415760296622,0.07,0.059,1
Gene2742,0,0.736947791164659,0.745222929936306,0.32621907841995,0.403487205290021,0.263,0.255,1
Gene2743,-1.32075852305786,0.92570281124498,0.881104033970276,0.015544125276302,-0.789957993007746,0.074,0.119,1
Gene2744,0,0.863453815261044,0.906581740976645,0.0250994847469992,0.671499666382043,0.137,0.093,1
Gene2745,0,0.951807228915663,0.9723991507431,0.188784846759809,0.299891206398241,0.048,0.028,1
Gene2746,0,0.909638554216867,0.940552016985138,0.0455769226348655,0.869970818305385,0.09,0.059,1
Gene2747,0,0.809236947791165,0.866242038216561,0.0179938656075712,0.612044388158907,0.191,0.134,1
Gene2748,-2.41665197217182,0.706827309236948,0.299363057324841,3.46054627420232e-48,-1.97727538556052,0.293,0.701,1.23749134765475e-44
Gene2749,0,0.660642570281125,0.726114649681529,0.00463878965793172,0.734277861287489,0.339,0.274,1
Gene2750,-3.14626501472209,0.781124497991968,0.231422505307856,3.56937859924457e-91,-3.01798680134157,0.219,0.769,1.27640978708986e-87
Gene2751,0,0.947791164658635,0.951167728237792,0.607827387398503,0.456871198961224,0.052,0.049,1
Gene2752,0,0.781124497991968,0.785562632696391,,,,,
Gene2753,0,0.823293172690763,0.83864118895966,,,,,
Gene2754,4.18191328986393,0.805220883534137,0.991507430997877,1.22826076171147e-21,5.30959389731781,0.195,0.008,4.39226048388022e-18
Gene2755,1.00297314208404,0.957831325301205,0.991507430997877,0.0026087773893508,1.56572304743553,0.042,0.008,1
Gene2756,-1.34350778486562,0.971887550200803,0.951167728237792,0.20984248902971,-0.193214714144277,0.028,0.049,1
Gene2757,0,0.909638554216867,0.925690021231422,0.395258786869731,0.384883726107014,0.09,0.074,1
Gene2758,0,0.600401606425703,0.656050955414013,0.0299612845883909,0.435264501668435,0.4,0.344,1
Gene2759,0,0.821285140562249,0.817409766454352,,,,,
Gene2760,0,0.895582329317269,0.932059447983015,0.0466607359388504,0.825932330868789,0.104,0.068,1
Gene2761,0,0.961847389558233,0.983014861995754,0.09310478693226,0.592558220137148,0.038,0.017,1
Gene2762,0,0.943775100401606,0.938428874734607,,,,,
Gene2763,-0.875595399451387,0.957831325301205,0.959660297239915,0.877715230708613,0.322109845681005,0.042,0.04,1
Gene2764,0,0.917670682730924,0.932059447983015,,,,,
Gene2765,0,0.939759036144578,0.953290870488323,0.203651193186685,0.958124913954961,0.06,0.047,1
Gene2766,0,0.656626506024096,0.713375796178344,0.0571968037893242,0.283427566326194,0.343,0.287,1
Gene2767,0,0.863453815261044,0.910828025477707,0.0226512070910413,0.664142939877925,0.137,0.089,1
Gene2768,3.11353464691361,0.913654618473896,0.985138004246284,8.74693396111064e-07,2.62062179791376,0.086,0.015,0.00312790358449316
Gene2769,0,0.953815261044177,0.957537154989384,0.633757427255781,0.401778872904883,0.046,0.042,1
Gene2770,0,0.897590361445783,0.915074309978769,0.156473424107845,0.889939035465041,0.102,0.085,1
Gene2771,0,0.70281124497992,0.740976645435244,,,,,
Gene2772,0,0.883534136546185,0.900212314225053,0.405847567815302,0.219217898455504,0.116,0.1,1
Gene2773,0,0.909638554216867,0.921443736730361,0.495834183103531,0.191798148581124,0.09,0.079,1
Gene2774,0,0.91566265060241,0.94692144373673,,,,,
Gene2775,-1.03085931042381,0.855421686746988,0.808917197452229,0.0648507641361115,-0.172103665350451,0.145,0.191,1
Gene2776,0,0.692771084337349,0.723991507430998,0.219842923990713,0.326984136016409,0.307,0.276,1
Gene2777,-2.82741011863073,0.831325301204819,0.441613588110403,2.17582658969051e-42,-2.41080628998388,0.169,0.558,7.78075588473327e-39
Gene2778,0,0.977911646586345,0.970276008492569,0.208718458078354,-1.5727570376223,0.022,0.03,1
Gene2779,0,0.983935742971888,0.983014861995754,0.84036268559417,0.710633938516519,0.016,0.017,1
Gene2780,-1.21287852289744,0.92570281124498,0.895966029723992,0.135911917372554,-0.337753496183565,0.074,0.104,1
Gene2781,0,0.955823293172691,0.963906581740977,0.572822379667843,0.3777667453222,0.044,0.036,1
Gene2782,0,0.77710843373494,0.817409766454352,0.0466410602866974,0.66107106698384,0.223,0.183,1
Gene2783,2.69157856229476,0.947791164658635,0.991507430997877,0.00017289047103411,2.36937433156421,0.052,0.008,0.618256324417979
Gene2784,0,0.889558232931727,0.866242038216561,0.205868574988353,-0.424697966933455,0.11,0.134,1
Gene2785,0,0.991967871485944,0.991507430997877,,,,,
Gene2786,0,0.959839357429719,0.942675159235669,0.129537019322514,-0.927982217854583,0.04,0.057,1
Gene2787,0,0.969879518072289,0.978768577494692,0.192466346647137,1.54497943918164,0.03,0.021,1
Gene2788,1.0684081541307,0.726907630522088,0.874734607218684,1.74760588191171e-09,1.45561354822004,0.273,0.125,6.24943863371626e-06
Gene2789,0,0.761044176706827,0.751592356687898,0.911005600209606,0.281583120882929,0.239,0.248,1
Gene2790,0,0.883534136546185,0.902335456475584,0.258244103249883,0.491515728694324,0.116,0.098,1
Gene2791,-1.12023418003642,0.877510040160643,0.815286624203822,0.0096107363585318,-0.475966010120122,0.122,0.185,1
Gene2792,0,0.803212851405623,0.828025477707007,,,,,
Gene2793,0,0.813253012048193,0.832271762208068,0.302532785616507,0.494688592820396,0.187,0.168,1
Gene2794,1.20078652728989,0.604417670682731,0.781316348195329,5.44642866111163e-11,1.29548092608617,0.396,0.219,1.94764288921352e-07
Gene2795,0,0.939759036144578,0.940552016985138,0.673445576060574,0.563652152435954,0.06,0.059,1
Gene2796,1.12188786558273,0.666666666666667,0.859872611464968,3.1476655000958e-14,1.64009329222507,0.333,0.14,1.12560518283426e-10
Gene2797,0,0.967871485943775,0.963906581740977,0.654975684963115,-0.338391270937913,0.032,0.036,1
Gene2798,0,0.773092369477912,0.834394904458599,0.00948701162366372,0.69413864742288,0.227,0.166,1
Gene2799,2.88221401141179,0.907630522088353,0.987261146496815,8.46594416189123e-09,3.63458363197465,0.092,0.013,3.0274216322923e-05
Gene2800,-0.885337873202314,0.919678714859438,0.866242038216561,0.00831388387818666,-0.78262129549488,0.08,0.134,1
Gene2801,0,0.957831325301205,0.966029723991507,0.47619491781855,0.459671978682387,0.042,0.034,1
Gene2802,0,0.929718875502008,0.940552016985138,0.625522682165191,-0.123522225198445,0.07,0.059,1
Gene2803,3.17625786145035,0.847389558232932,0.987261146496815,8.41348407971795e-15,3.31745624912502,0.153,0.013,3.00866190690714e-11
Gene2804,0,0.728915662650602,0.740976645435244,0.384558841011426,0.300180204476766,0.271,0.259,1
Gene2805,0,0.965863453815261,0.959660297239915,0.723548699753011,-0.145178384304967,0.034,0.04,1
Gene2806,0,0.682730923694779,0.779193205944798,0.000401522272461337,0.664536838769592,0.317,0.221,1
Gene2807,0,0.997991967871486,0.995753715498939,,,,,
Gene2808,3.13029491034896,0.720883534136546,0.970276008492569,1.22921565884818e-26,3.27525364750656,0.279,0.03,4.3956751960411e-23
Gene2809,0,0.881526104417671,0.932059447983015,0.00600394491564071,0.934415789150217,0.118,0.068,1
Gene2810,0,0.847389558232932,0.866242038216561,,,,,
Gene2811,0,0.64859437751004,0.692144373673036,0.130540468075485,0.239082565246569,0.351,0.308,1
Gene2812,3.29864936261314,0.819277108433735,0.991507430997877,7.08474768395409e-19,4.14484242771975,0.181,0.008,2.53350577178198e-15
Gene2813,3.09694294233649,0.981927710843373,1,0.00330286057289121,7.25267239902502,0.018,0,1
Gene2814,0,0.813253012048193,0.855626326963907,,,,,
Gene2815,0,0.997991967871486,0.991507430997877,,,,,
Gene2816,0,0.895582329317269,0.881104033970276,0.702177555538885,0.155689019809879,0.104,0.119,1
Gene2817,0,0.875502008032129,0.908704883227176,0.103802798018301,0.613245564685217,0.124,0.091,1
Gene2818,0,0.692771084337349,0.740976645435244,0.108247587211387,0.27368283856981,0.307,0.259,1
Gene2819,0,0.819277108433735,0.83651804670913,,,,,
Gene2820,0,0.815261044176707,0.893842887473461,8.0331056543506e-05,1.17719069708472,0.185,0.106,0.287263858199578
Gene2821,0,0.997991967871486,1,,,,,
Gene2822,0,0.78714859437751,0.83864118895966,0.0326782854862144,0.485689999020003,0.213,0.161,1
Gene2823,0,0.917670682730924,0.893842887473461,0.225971164150032,-0.426385418036054,0.082,0.106,1
Gene2824,0,0.917670682730924,0.94692144373673,0.0665034329035331,0.781030935208504,0.082,0.053,1
Gene2825,-3.43692181396698,0.736947791164659,0.140127388535032,3.21221844180937e-127,-3.08570758734947,0.263,0.86,1.14868931479103e-123
Gene2826,0,0.724899598393574,0.770700636942675,0.100195993981509,0.276138997502269,0.275,0.229,1
Gene2827,-2.92850019295835,0.867469879518072,0.488322717622081,7.83251562970289e-40,-2.2888872138781,0.133,0.512,2.80090758918175e-36
Gene2828,2.9661491448215,0.755020080321285,0.970276008492569,2.46546720780972e-22,2.72295449091224,0.245,0.03,8.81651073512756e-19
Gene2829,0,0.831325301204819,0.845010615711253,0.508875296454237,0.205111023674823,0.169,0.155,1
Gene2830,-0.745667315760124,0.84136546184739,0.847133757961784,0.751655690671762,0.176288022352399,0.159,0.153,1
Gene2831,0,0.877510040160643,0.885350318471338,0.712034342609983,0.198974765297061,0.122,0.115,1
Gene2832,0,0.903614457831325,0.932059447983015,0.0957699625388074,0.725853462926679,0.096,0.068,1
Gene2833,0,0.979919678714859,0.970276008492569,0.156903677039115,-1.52613342122059,0.02,0.03,1
Gene2834,0,0.726907630522088,0.791932059447983,0.00275541124162443,1.10452292225936,0.273,0.208,1
Gene2835,0,0.761044176706827,0.796178343949045,0.171826333316257,0.3145921519513,0.239,0.204,1
Gene2836,0,0.913654618473896,0.955414012738854,0.00559826423097754,1.42490279523464,0.086,0.045,1
Gene2837,0,0.8714859437751,0.912951167728238,0.0223152619344508,0.899716006043061,0.129,0.087,1
Gene2838,0,0.951807228915663,0.970276008492569,0.234947113705843,0.304905526436091,0.048,0.03,1
Gene2839,0,0.831325301204819,0.840764331210191,0.533689739037019,0.256125869122505,0.169,0.159,1
Gene2840,0,0.783132530120482,0.804670912951168,0.220512977514173,0.305219132812637,0.217,0.195,1
Gene2841,0,0.957831325301205,0.983014861995754,0.0305597806344944,1.27810029728478,0.042,0.017,1
Gene2842,0,0.953815261044177,0.951167728237792,,,,,
Gene2843,0,0.819277108433735,0.876857749469215,0.00929542236566981,0.737090975676883,0.181,0.123,1
Gene2844,-0.844848266305695,0.951807228915663,0.936305732484076,0.329927155804957,-0.370062780050519,0.048,0.064,1
Gene2845,-2.31116604062333,0.879518072289157,0.662420382165605,2.88256749271821e-17,-2.22546593174657,0.12,0.338,1.03080613539603e-13
Gene2846,0,0.781124497991968,0.825902335456476,0.139597212919784,0.167091476323887,0.219,0.174,1
Gene2847,1.04253708450919,0.873493975903615,0.959660297239915,5.86447418824113e-07,2.02194192073123,0.127,0.04,0.00209713596971503
Gene2848,0,0.967871485943775,0.970276008492569,0.926621551738199,-0.205529575985701,0.032,0.03,1
Gene2849,0,0.943775100401606,0.959660297239915,0.216089309208456,0.353072329741197,0.056,0.04,1
Gene2850,-4.05634498636923,0.93574297188755,0.51380042462845,2.27564606690494e-50,-3.45235746316069,0.064,0.486,8.13771033525205e-47
Gene2851,-1.32457892520548,0.971887550200803,0.957537154989384,,,,,
Gene2852,0,0.891566265060241,0.921443736730361,0.134966824273858,0.412547831598179,0.108,0.079,1
Gene2853,0,0.837349397590361,0.887473460721868,0.0155682493003371,0.590307448918178,0.163,0.113,1
Gene2854,-2.93435819319163,0.899598393574297,0.641188959660297,5.76442179884441e-23,-2.24775190015478,0.1,0.359,2.06135723526676e-19
Gene2855,0,0.929718875502008,0.934182590233546,,,,,
Gene2856,0,0.875502008032129,0.906581740976645,0.15813234733435,0.349062322014599,0.124,0.093,1
Gene2857,0,0.853413654618474,0.870488322717622,0.446834573645941,0.120499992378449,0.147,0.13,1
Gene2858,0,0.913654618473896,0.898089171974522,0.469288825828878,-0.287690589314762,0.086,0.102,1
Gene2859,0,0.79718875502008,0.83864118895966,0.109465962366702,0.264288821552199,0.203,0.161,1
Gene2860,0,0.84136546184739,0.868365180467091,0.112926953534371,0.564063776813755,0.159,0.132,1
Gene2861,0,0.977911646586345,0.980891719745223,0.645207964734407,0.453464014038692,0.022,0.019,1
Gene2862,0,0.744979919678715,0.781316348195329,0.048503673294976,0.718229979756208,0.255,0.219,1
Gene2863,0,0.963855421686747,0.949044585987261,0.245367095322067,-0.427211046746965,0.036,0.051,1
Gene2864,0,0.8714859437751,0.908704883227176,0.0714862125097482,0.490700670566251,0.129,0.091,1
Gene2865,0,0.857429718875502,0.89171974522293,0.115018026282323,0.466187859653031,0.143,0.108,1
Gene2866,0,0.967871485943775,0.963906581740977,,,,,
Gene2867,0,0.955823293172691,0.961783439490446,0.465394117930764,0.579035284476297,0.044,0.038,1
Gene2868,0,0.973895582329317,0.974522292993631,0.737274582946753,0.470128872251607,0.026,0.025,1
Gene2869,0,0.837349397590361,0.872611464968153,0.08596497626546,0.687664458032258,0.163,0.127,1
Gene2870,0,0.650602409638554,0.681528662420382,0.183805175965585,0.29455254286947,0.349,0.318,1
Gene2871,-3.22244891431374,0.873493975903615,0.363057324840764,8.42124592773543e-70,-3.04279481002642,0.127,0.637,3.01143754375819e-66
Gene2872,0,0.945783132530121,0.951167728237792,0.722060365213299,-0.806823129017938,0.054,0.049,1
Gene2873,-2.75323583292664,0.785140562248996,0.24416135881104,2.96753942992378e-85,-2.83262182496519,0.215,0.756,1.06119210014074e-81
Gene2874,1.11271891949903,0.753012048192771,0.881104033970276,4.58172505968424e-08,1.37076437475042,0.247,0.119,0.000163842488134308
Gene2875,0,0.857429718875502,0.878980891719745,0.1798710008953,0.415007673360522,0.143,0.121,1
Gene2876,0,0.865461847389558,0.932059447983015,0.000131325901723772,1.46483050582097,0.135,0.068,0.46962142456421
Gene2877,0,0.961847389558233,0.940552016985138,0.124243467408908,-0.726824807775588,0.038,0.059,1
Gene2878,0,0.893574297188755,0.908704883227176,,,,,
Gene2879,0,0.957831325301205,0.976645435244161,0.143223750218156,0.599519197492419,0.042,0.023,1
Gene2880,0,0.79718875502008,0.855626326963907,0.00377728008262502,0.779440084561685,0.203,0.144,1
Gene2881,0.768280729175946,0.839357429718876,0.895966029723992,0.0055748486014916,0.80696282596385,0.161,0.104,1
Gene2882,0,0.985943775100402,0.978768577494692,0.808475828019197,0.921584831470957,0.014,0.021,1
Gene2883,0,0.857429718875502,0.925690021231422,0.000548609859770851,0.992392076968752,0.143,0.074,1
Gene2884,0,0.875502008032129,0.878980891719745,0.683041933249444,0.237301000777845,0.124,0.121,1
Gene2885,0,0.843373493975904,0.889596602972399,0.0157883031817035,0.997003998981594,0.157,0.11,1
Gene2886,0,0.829317269076305,0.845010615711253,0.456326511659812,0.189431856521458,0.171,0.155,1
Gene2887,0,0.951807228915663,0.938428874734607,0.622774796091187,0.214399709034145,0.048,0.062,1
Gene2888,0,0.959839357429719,0.970276008492569,0.265528149509388,0.717571067028498,0.04,0.03,1
Gene2889,0,0.849397590361446,0.857749469214437,0.534856094182228,0.301943191490035,0.151,0.142,1
Gene2890,0,0.905622489959839,0.887473460721868,0.204325822190366,-0.58495139563912,0.094,0.113,1
Gene2891,0,0.927710843373494,0.934182590233546,0.51843115062213,0.488596167217035,0.072,0.066,1
Gene2892,-1.35556790986754,0.981927710843373,0.959660297239915,0.0585206912520845,-0.94317554985441,0.018,0.04,1
Gene2893,0,0.77710843373494,0.828025477707007,0.0438799518478506,0.359070666677905,0.223,0.172,1
Gene2894,0,0.961847389558233,0.970276008492569,0.534013614577535,0.342147672786239,0.038,0.03,1
Gene2895,0,0.85140562248996,0.840764331210191,0.745814548144295,-0.111976630846494,0.149,0.159,1
Gene2896,2.74388854649423,0.700803212851406,0.961783439490446,8.5278608411314e-29,3.67227634566519,0.299,0.038,3.04956303678859e-25
Gene2897,0,0.827309236947791,0.855626326963907,0.215649610174623,0.349599210946857,0.173,0.144,1
Gene2898,-4.68663714765468,0.987951807228916,0.668789808917197,1.36642868216186e-37,-5.53746087730356,0.012,0.331,4.88634896741079e-34
Gene2899,0,0.823293172690763,0.851380042462845,0.101238954374358,0.575687038104543,0.177,0.149,1
Gene2900,0,0.8714859437751,0.904458598726115,0.0701763511256424,0.516258520966017,0.129,0.096,1
Gene2901,0,0.783132530120482,0.847133757961784,0.011561299306199,0.586307443730597,0.217,0.153,1
Gene2902,0,0.957831325301205,0.949044585987261,0.361336032570894,-0.842099647172455,0.042,0.051,1
Gene2903,0,0.965863453815261,0.957537154989384,0.639415362240185,-0.173830707920365,0.034,0.042,1
Gene2904,0,0.84136546184739,0.851380042462845,,,,,
Gene2905,0,0.829317269076305,0.842887473460722,0.431239418153319,0.274097050336294,0.171,0.157,1
Gene2906,0,0.77710843373494,0.798301486199575,,,,,
Gene2907,0,0.897590361445783,0.904458598726115,0.68674056973153,0.166234270582875,0.102,0.096,1
Gene2908,0,0.943775100401606,0.951167728237792,0.536426657200497,0.394456608194614,0.056,0.049,1
Gene2909,0,0.714859437751004,0.738853503184713,0.143787284581905,0.46799297972364,0.285,0.261,1
Gene2910,0,0.955823293172691,0.957537154989384,,,,,
Gene2911,0,0.732931726907631,0.808917197452229,0.00417541303813742,0.712647064652804,0.267,0.191,1
Gene2912,0,0.825301204819277,0.847133757961784,0.28753562608109,0.287969464457559,0.175,0.153,1
Gene2913,0,0.895582329317269,0.883227176220807,0.770630227231766,0.177241091313475,0.104,0.117,1
Gene2914,2.76957539863603,0.873493975903615,0.989384288747346,9.49321865054796e-13,3.91656938742145,0.127,0.011,3.39477498943595e-09
Gene2915,0,0.873493975903615,0.881104033970276,,,,,
Gene2916,0,0.91566265060241,0.917197452229299,0.850806048996029,0.128967638771343,0.084,0.083,1
Gene2917,0,0.849397590361446,0.889596602972399,0.05446659360544,0.273538631600849,0.151,0.11,1
Gene2918,0,0.897590361445783,0.89171974522293,0.975345557967785,0.104783174303145,0.102,0.108,1
Gene2919,0,0.963855421686747,0.970276008492569,0.221645875673755,1.38631396131039,0.036,0.03,1
Gene2920,0,0.899598393574297,0.917197452229299,0.395905002163821,0.215953397393064,0.1,0.083,1
Gene2921,0,0.827309236947791,0.842887473460722,0.361987539684007,0.462001139133663,0.173,0.157,1
Gene2922,0.788657102325101,0.869477911646586,0.934182590233546,0.00142081420830975,0.890018999315263,0.131,0.066,1
Gene2923,0,0.917670682730924,0.915074309978769,0.994522107658049,0.353124920535058,0.082,0.085,1
Gene2924,-3.28193302891355,0.817269076305221,0.337579617834395,8.75507959610446e-63,-2.52098970428603,0.183,0.662,3.13081646356695e-59
Gene2925,0,0.98995983935743,0.985138004246284,,,,,
Gene2926,0,0.893574297188755,0.929936305732484,0.0406719316676263,0.78707356085378,0.106,0.07,1
Gene2927,0.853605336196796,0.706827309236948,0.791932059447983,0.000882427144159659,0.6292099369063,0.293,0.208,1
Gene2928,-0.878406651523255,0.981927710843373,0.966029723991507,0.111728598708341,-1.29377379984911,0.018,0.034,1
Gene2929,0,0.807228915662651,0.853503184713376,0.0338443827598134,0.271065743061834,0.193,0.146,1
Gene2930,0,0.995983935742972,0.997876857749469,,,,,
Gene2931,0,0.929718875502008,0.925690021231422,,,,,
Gene2932,0,0.955823293172691,0.957537154989384,0.654105488266158,0.39880161154854,0.044,0.042,1
Gene2933,0,0.78714859437751,0.834394904458599,0.0383812849463498,0.499188139040262,0.213,0.166,1
Gene2934,0,0.720883534136546,0.75583864118896,0.144730583637507,0.31378514264094,0.279,0.244,1
Gene2935,0,0.875502008032129,0.876857749469215,0.681244684455067,0.328926478157453,0.124,0.123,1
Gene2936,1.14815934701727,0.923694779116466,0.968152866242038,0.00235303292861564,1.52916409159718,0.076,0.032,1
Gene2937,0,0.991967871485944,0.985138004246284,,,,,
Gene2938,0,0.993975903614458,0.993630573248408,,,,,
Gene2939,0,0.811244979919679,0.817409766454352,0.550244580009535,0.150974709773029,0.189,0.183,1
Gene2940,0,0.885542168674699,0.870488322717622,0.45866216413264,-0.24108268493133,0.114,0.13,1
Gene2941,0,0.690763052208835,0.704883227176221,,,,,
Gene2942,0,0.879518072289157,0.925690021231422,0.0234518151395275,0.541607938956871,0.12,0.074,1
Gene2943,0,0.959839357429719,0.974522292993631,0.197708758579356,0.358437040670036,0.04,0.025,1
Gene2944,0,0.955823293172691,0.940552016985138,0.218843267751172,-0.724014480415075,0.044,0.059,1
Gene2945,0,0.985943775100402,0.983014861995754,0.753139276537919,-0.172069599720167,0.014,0.017,1
Gene2946,0,0.853413654618474,0.885350318471338,0.13622643802697,0.300745968789022,0.147,0.115,1
Gene2947,0,0.929718875502008,0.957537154989384,0.0398447771670819,1.0908304289863,0.07,0.042,1
Gene2948,0,0.811244979919679,0.832271762208068,,,,,
Gene2949,0,0.728915662650602,0.764331210191083,0.130344380212936,0.452643585229497,0.271,0.236,1
Gene2950,0,0.893574297188755,0.912951167728238,0.295460741642781,0.499081786709715,0.106,0.087,1
Gene2951,1.60005731318512,0.600401606425703,0.849256900212314,1.55063379322191e-19,1.75300860094829,0.4,0.151,5.54506644456156e-16
Gene2952,0,0.883534136546185,0.893842887473461,0.409355632575105,0.43971373078764,0.116,0.106,1
Gene2953,0,0.809236947791165,0.83864118895966,0.328220101316684,0.171801166497084,0.191,0.161,1
Gene2954,0,1,1,,,,,
Gene2955,0,0.887550200803213,0.893842887473461,0.820147809554221,-0.135810525940666,0.112,0.106,1
Gene2956,0,0.933734939759036,0.951167728237792,0.28435719825427,0.417777374629765,0.066,0.049,1
Gene2957,0,0.837349397590361,0.887473460721868,0.0664869729838426,0.185030205768514,0.163,0.113,1
Gene2958,0,0.945783132530121,0.938428874734607,0.64004161037548,-0.418590891208357,0.054,0.062,1
Gene2959,0,0.716867469879518,0.709129511677282,,,,,
Gene2960,0,0.887550200803213,0.936305732484076,0.00287478930343663,1.23644697726244,0.112,0.064,1
Gene2961,0,0.781124497991968,0.802547770700637,0.258165945382894,0.310497598609833,0.219,0.197,1
Gene2962,0,0.825301204819277,0.806794055201699,,,,,
Gene2963,0,0.532128514056225,0.598726114649682,0.0158413212783174,0.345164809070577,0.468,0.401,1
Gene2964,0,0.736947791164659,0.802547770700637,0.0275784565579009,0.346819537880484,0.263,0.197,1
Gene2965,-2.24384771035552,0.921686746987952,0.694267515923567,4.44214283015066e-20,-2.50616340242657,0.078,0.306,1.58851027606188e-16
Gene2966,0,0.8714859437751,0.887473460721868,0.450475684931766,0.267923250666046,0.129,0.113,1
Gene2967,0,0.981927710843373,0.961783439490446,0.0505381755690116,-1.34787679595316,0.018,0.038,1
Gene2968,0,0.738955823293173,0.772823779193206,0.263652659768939,0.26745448303137,0.261,0.227,1
Gene2969,0,0.849397590361446,0.89171974522293,0.0819725044578733,0.332822803132109,0.151,0.108,1
Gene2970,0,0.875502008032129,0.900212314225053,0.188486396303219,0.392612860349785,0.124,0.1,1
Gene2971,-3.23627600500252,0.91566265060241,0.64968152866242,3.71530408447302e-24,-2.43599526070707,0.084,0.35,1.32859274060755e-20
Gene2972,2.93675410831386,0.953815261044177,0.993630573248408,8.78628204744132e-05,3.39800898995475,0.046,0.006,0.314197446016502
Gene2973,0,0.927710843373494,0.936305732484076,0.544056374326774,0.362723079186308,0.072,0.064,1
Gene2974,0,0.991967871485944,0.985138004246284,0.408593748179315,-0.139417272470899,0.008,0.015,1
Gene2975,0,0.873493975903615,0.86411889596603,,,,,
Gene2976,0,0.91566265060241,0.934182590233546,,,,,
Gene2977,0,0.903614457831325,0.91932059447983,0.4261720132217,0.398769492187603,0.096,0.081,1
Gene2978,0,0.927710843373494,0.923566878980892,,,,,
Gene2979,0,0.917670682730924,0.936305732484076,0.258440677922196,0.519651721412779,0.082,0.064,1
Gene2980,0,0.863453815261044,0.925690021231422,0.00273578089835908,0.802545938007061,0.137,0.074,1
Gene2981,0,0.885542168674699,0.878980891719745,0.784664935928992,0.293766022155664,0.114,0.121,1
Gene2982,0,0.839357429718876,0.83651804670913,0.839610358996874,0.220561204661399,0.161,0.163,1
Gene2983,0,0.497991967871486,0.569002123142251,0.00271370352386548,0.551757026897788,0.502,0.431,1
Gene2984,0,0.793172690763052,0.830148619957537,0.0808872541890868,0.398011199723908,0.207,0.17,1
Gene2985,0,0.913654618473896,0.925690021231422,0.542710394775529,0.19123921230256,0.086,0.074,1
